   251    0.59726E-02    0.18698E-04    0.13951E-04   -0.12546E-03
   252    0.58793E-02    0.18871E-04    0.13964E-04   -0.12738E-03
   253    0.57846E-02    0.19045E-04    0.13973E-04   -0.12901E-03
   254    0.56886E-02    0.19219E-04    0.13978E-04   -0.13037E-03
   255    0.55914E-02    0.19394E-04    0.13979E-04   -0.13146E-03
   256    0.54932E-02    0.19569E-04    0.13975E-04   -0.13228E-03
   257    0.53940E-02    0.19744E-04    0.13968E-04   -0.13286E-03
   258    0.52940E-02    0.19919E-04    0.13956E-04   -0.13318E-03
   259    0.51932E-02    0.20092E-04    0.13941E-04   -0.13326E-03
   260    0.50917E-02    0.20265E-04    0.13922E-04   -0.13311E-03
   261    0.49897E-02    0.20437E-04    0.13899E-04   -0.13273E-03
   262    0.48873E-02    0.20607E-04    0.13873E-04   -0.13213E-03
   263    0.47844E-02    0.20775E-04    0.13843E-04   -0.13132E-03
   264    0.46813E-02    0.20942E-04    0.13809E-04   -0.13031E-03
   265    0.45781E-02    0.21106E-04    0.13773E-04   -0.12909E-03
   266    0.44748E-02    0.21268E-04    0.13733E-04   -0.12769E-03
   267    0.43715E-02    0.21427E-04    0.13690E-04   -0.12610E-03
   268    0.42684E-02    0.21583E-04    0.13644E-04   -0.12434E-03
   269    0.41656E-02    0.21735E-04    0.13595E-04   -0.12241E-03
   270    0.40631E-02    0.21885E-04    0.13543E-04   -0.12031E-03
   271    0.39610E-02    0.22030E-04    0.13488E-04   -0.11806E-03
   272    0.38596E-02    0.22172E-04    0.13430E-04   -0.11566E-03
   273    0.37587E-02    0.22309E-04    0.13370E-04   -0.11313E-03
   274    0.36586E-02    0.22442E-04    0.13307E-04   -0.11046E-03
   275    0.35594E-02    0.22569E-04    0.13242E-04   -0.10766E-03
   276    0.34611E-02    0.22692E-04    0.13174E-04   -0.10474E-03
   277    0.33639E-02    0.22810E-04    0.13104E-04   -0.10171E-03
   278    0.32678E-02    0.22922E-04    0.13032E-04   -0.98580E-04
   279    0.31730E-02    0.23028E-04    0.12957E-04   -0.95349E-04
